IDStudent,IDSubject,Term,Grade
2151163418,KT573,1,8.27
2151163482,KT573,1,8.27
2151163620,CK790,1,8.27
2151163087,CSE127,1,8.27
2151163563,CK802,2,8.27
2151163354,KT580,2,8.27
2151163380,KT581,2,8.27
2151163742,CK798,2,8.27
2151163312,KT577,2,8.27
2151163657,CK799,2,8.27
2151163237,CSE126,1,8.28
2151163242,CSE125,1,8.28
2151163741,CK796,1,8.28
2151163470,KT570,1,8.28
2151163719,CK797,2,8.28
2151163017,CSE132,2,8.28
2151163629,CK800,2,8.28
2151163390,KT581,2,8.28
2151163568,CK803,2,8.28
2151163053,CSE135,2,8.28
2151163018,CSE130,1,8.29
2151163015,CSE124,1,8.29
2151163683,CK796,1,8.29
2151163075,CSE123,1,8.29
2151163403,KT573,1,8.29
2151163269,KT569,1,8.29
2151163057,CSE127,1,8.29
2151163032,CSE129,1,8.29
2151163584,CK801,2,8.29
2151163720,CK801,2,8.29
2151163226,CSE138,2,8.29
2151163398,KT576,2,8.29
2151163515,CK804,2,8.29
2151163702,CK804,2,8.29
2151163735,CK800,2,8.29
2151163333,KT579,2,8.29
2151163016,CSE130,2,8.29
2151163368,KT581,2,8.29
2151163483,KT581,2,8.29
2151163702,CK798,2,8.29
2151163014,CSE135,2,8.29
2151163480,KT582,2,8.29
2151163180,CSE136,2,8.29
2151163232,CSE136,2,8.29
2151163573,CK789,1,8.3
2151163658,CK792,1,8.3
2151163373,KT567,1,8.3
2151163437,KT567,1,8.3
2151163451,KT573,1,8.3
2151163185,CSE128,1,8.3
2151163194,CSE138,2,8.3
2151163696,CK804,2,8.3
2151163705,CK804,2,8.3
2151163524,CK800,2,8.3
2151163358,KT575,2,8.3
2151163364,KT577,2,8.3
2151163423,KT577,2,8.3
2151163092,CSE137,2,8.3
2151163597,CK789,1,8.31
2151163301,KT568,1,8.31
2151163284,KT572,1,8.31
2151163422,KT572,1,8.31
2151163444,KT574,1,8.31
2151163739,CK802,2,8.31
2151163021,CSE132,2,8.31
2151163246,CSE134,2,8.31
2151163462,KT576,2,8.31
2151163747,CK804,2,8.31
2151163716,CK800,2,8.31
2151163722,CK800,2,8.31
2151163328,KT575,2,8.31
2151163650,CK799,2,8.31
2151163538,CK789,1,8.32
2151163155,CSE124,1,8.32
2151163518,CK796,1,8.32
2151163474,KT571,1,8.32
2151163070,CSE128,1,8.32
2151163130,CSE128,1,8.32
2151163227,CSE128,1,8.32
2151163543,CK801,2,8.32
2151163578,CK801,2,8.32
2151163667,CK802,2,8.32
2151163316,KT578,2,8.32
2151163016,CSE125,1,8.33
2151163706,CK796,1,8.33
2151163493,KT572,1,8.33
2151163263,KT575,2,8.33
2151163228,CSE130,2,8.33
2151163236,CSE130,2,8.33
2151163147,CSE124,1,8.34
2151163304,KT570,1,8.34
2151163090,CSE129,1,8.34
2151163702,CK802,2,8.34
2151163211,CSE138,2,8.34
2151163004,CSE134,2,8.34
2151163627,CK798,2,8.34
2151163583,CK803,2,8.34
2151163136,CSE135,2,8.34
2151163143,CSE137,2,8.34
2151163275,KT571,1,8.35
2151163269,KT572,1,8.35
2151163321,KT572,1,8.35
2151163576,CK795,1,8.35
2151163020,CSE127,1,8.35
2151163028,CSE129,1,8.35
2151163556,CK797,2,8.35
2151163560,CK802,2,8.35
2151163082,CSE134,2,8.35
2151163178,CSE134,2,8.35
2151163092,CSE133,2,8.35
2151163102,CSE133,2,8.35
2151163554,CK804,2,8.35
2151163354,KT578,2,8.35
2151163071,CSE130,2,8.35
2151163339,KT581,2,8.35
2151163478,KT581,2,8.35
2151163051,CSE137,2,8.35
2151163579,CK789,1,8.36
2151163103,CSE130,1,8.36
2151163013,CSE124,1,8.36
2151163512,CK796,1,8.36
2151163569,CK792,1,8.36
2151163293,KT573,1,8.36
2151163132,CSE134,2,8.36
2151163239,CSE133,2,8.36
2151163555,CK804,2,8.36
2151163017,CSE130,2,8.36
2151163304,KT581,2,8.36
2151163071,CSE137,2,8.36
2151163063,CSE130,1,8.37
2151163605,CK796,1,8.37
2151163452,KT571,1,8.37
2151163555,CK795,1,8.37
2151163033,CSE129,1,8.37
2151163006,CSE134,2,8.37
2151163459,KT576,2,8.37
2151163065,CSE133,2,8.37
2151163093,CSE133,2,8.37
2151163638,CK798,2,8.37
2151163032,CSE124,1,8.38
2151163652,CK795,1,8.38
2151163687,CK802,2,8.38
2151163316,KT575,2,8.38
2151163222,CSE130,2,8.38
2151163570,CK798,2,8.38
2151163306,KT577,2,8.38
2151163556,CK803,2,8.38
2151163590,CK794,1,8.39
2151163109,CSE124,1,8.39
2151163152,CSE126,1,8.39
2151163361,KT567,1,8.39
2151163085,CSE123,1,8.39
2151163513,CK795,1,8.39
2151163159,CSE129,1,8.39
2151163507,CK801,2,8.39
2151163522,CK804,2,8.39
2151163188,CSE135,2,8.39
2151163298,KT582,2,8.39
2151163397,KT582,2,8.39
2151163572,CK789,1,8.4
2151163009,CSE130,1,8.4
2151163349,KT568,1,8.4
2151163687,CK796,1,8.4
2151163502,CK792,1,8.4
2151163411,KT567,1,8.4
2151163451,KT571,1,8.4
2151163300,KT573,1,8.4
2151163105,CSE129,1,8.4
2151163095,CSE132,2,8.4
2151163569,CK800,2,8.4
2151163726,CK798,2,8.4
2151163387,KT568,1,8.41
2151163636,CK790,1,8.41
2151163403,KT569,1,8.41
2151163662,CK797,2,8.41
2151163157,CSE132,2,8.41
2151163221,CSE132,2,8.41
2151163356,KT577,2,8.41
2151163726,CK799,2,8.41
2151163080,CSE135,2,8.41
2151163228,CSE135,2,8.41
2151163243,CSE135,2,8.41
2151163703,CK793,1,8.42
2151163225,CSE130,1,8.42
2151163427,KT567,1,8.42
2151163231,CSE123,1,8.42
2151163609,CK791,1,8.42
2151163567,CK795,1,8.42
2151163445,KT577,2,8.42
2151163575,CK803,2,8.42
2151163147,CSE135,2,8.42
2151163643,CK794,1,8.43
2151163176,CSE124,1,8.43
2151163050,CSE126,1,8.43
2151163380,KT573,1,8.43
2151163310,KT569,1,8.43
2151163295,KT574,1,8.43
2151163388,KT575,2,8.43
2151163103,CSE130,2,8.43
2151163404,KT581,2,8.43
2151163216,CSE130,1,8.44
2151163456,KT568,1,8.44
2151163306,KT570,1,8.44
2151163327,KT573,1,8.44
2151163231,CSE127,1,8.44
2151163123,CSE129,1,8.44
2151163528,CK802,2,8.44
2151163549,CK804,2,8.44
2151163716,CK803,2,8.44
2151163213,CSE137,2,8.44
2151163264,KT567,1,8.45
2151163318,KT573,1,8.45
2151163701,CK791,1,8.45
2151163473,KT574,1,8.45
2151163026,CSE129,1,8.45
2151163597,CK802,2,8.45
2151163216,CSE138,2,8.45
2151163004,CSE132,2,8.45
2151163229,CSE132,2,8.45
2151163005,CSE134,2,8.45
2151163122,CSE130,2,8.45
2151163475,KT581,2,8.45
2151163070,CSE135,2,8.45
2151163220,CSE135,2,8.45
2151163097,CSE136,2,8.45
2151163601,CK793,1,8.46
2151163750,CK792,1,8.46
2151163489,KT567,1,8.46
2151163028,CSE128,1,8.46
2151163734,CK797,2,8.46
2151163142,CSE138,2,8.46
2151163741,CK800,2,8.46
2151163465,KT581,2,8.46
2151163402,KT577,2,8.46
2151163437,KT577,2,8.46
2151163324,KT582,2,8.46
2151163586,CK801,2,8.47
2151163744,CK802,2,8.47
2151163176,CSE132,2,8.47
2151163704,CK804,2,8.47
2151163493,KT578,2,8.47
2151163303,KT581,2,8.47
2151163411,KT581,2,8.47
2151163616,CK798,2,8.47
2151163718,CK803,2,8.47
2151163161,CSE126,1,8.48
2151163696,CK790,1,8.48
2151163515,CK791,1,8.48
2151163076,CSE129,1,8.48
2151163684,CK797,2,8.48
2151163145,CSE138,2,8.48
2151163189,CSE132,2,8.48
2151163576,CK804,2,8.48
2151163470,KT579,2,8.48
2151163427,KT580,2,8.48
2151163092,CSE130,2,8.48
2151163400,KT577,2,8.48
2151163738,CK799,2,8.48
2151163669,CK794,1,8.49
2151163047,CSE124,1,8.49
2151163486,KT568,1,8.49
2151163533,CK796,1,8.49
2151163315,KT569,1,8.49
2151163030,CSE127,1,8.49
2151163160,CSE127,1,8.49
2151163196,CSE127,1,8.49
2151163432,KT574,1,8.49
2151163618,CK801,2,8.49
2151163488,KT576,2,8.49
2151163017,CSE133,2,8.49
2151163568,CK800,2,8.49
2151163661,CK800,2,8.49
2151163385,KT581,2,8.49
2151163186,CSE136,2,8.49
2151163028,CSE130,1,8.5
2151163244,CSE126,1,8.5
2151163458,KT568,1,8.5
2151163214,CSE125,1,8.5
2151163286,KT570,1,8.5
2151163362,KT570,1,8.5
2151163321,KT571,1,8.5
2151163120,CSE138,2,8.5
2151163168,CSE138,2,8.5
2151163235,CSE138,2,8.5
2151163222,CSE133,2,8.5
2151163604,CK804,2,8.5
2151163145,CSE130,2,8.5
2151163084,CSE136,2,8.5
2151163694,CK793,1,8.51
2151163158,CSE126,1,8.51
2151163319,KT571,1,8.51
2151163211,CSE127,1,8.51
2151163025,CSE129,1,8.51
2151163633,CK797,2,8.51
2151163013,CSE132,2,8.51
2151163453,KT581,2,8.51
2151163405,KT577,2,8.51
2151163515,CK803,2,8.51
2151163231,CSE136,2,8.51
2151163239,CSE137,2,8.51
2151163631,CK789,1,8.52
2151163445,KT570,1,8.52
2151163678,CK792,1,8.52
2151163480,KT572,1,8.52
2151163017,CSE123,1,8.52
2151163693,CK790,1,8.52
2151163483,KT569,1,8.52
2151163661,CK791,1,8.52
2151163674,CK791,1,8.52
2151163241,CSE127,1,8.52
2151163042,CSE129,1,8.52
2151163617,CK804,2,8.52
2151163676,CK804,2,8.52
2151163745,CK804,2,8.52
2151163298,KT581,2,8.52
2151163470,KT581,2,8.52
2151163735,CK798,2,8.52
2151163427,KT577,2,8.52
2151163292,KT582,2,8.52
2151163202,CSE124,1,8.53
2151163439,KT572,1,8.53
2151163490,KT572,1,8.53
2151163323,KT573,1,8.53
2151163343,KT569,1,8.53
2151163692,CK791,1,8.53
2151163724,CK791,1,8.53
2151163203,CSE127,1,8.53
2151163354,KT574,1,8.53
2151163147,CSE129,1,8.53
2151163421,KT580,2,8.53
2151163619,CK798,2,8.53
2151163230,CSE135,2,8.53
2151163116,CSE125,1,8.54
2151163487,KT570,1,8.54
2151163459,KT567,1,8.54
2151163620,CK795,1,8.54
2151163176,CSE128,1,8.54
2151163634,CK797,2,8.54
2151163747,CK802,2,8.54
2151163631,CK800,2,8.54
2151163659,CK800,2,8.54
2151163215,CSE130,2,8.54
2151163635,CK803,2,8.54
2151163110,CSE136,2,8.54
2151163089,CSE124,1,8.55
2151163018,CSE126,1,8.55
2151163677,CK797,2,8.55
2151163548,CK802,2,8.55
2151163656,CK802,2,8.55
2151163039,CSE132,2,8.55
2151163139,CSE132,2,8.55
2151163213,CSE134,2,8.55
2151163178,CSE130,2,8.55
2151163393,KT577,2,8.55
2151163514,CK799,2,8.55
2151163197,CSE135,2,8.55
2151163350,KT582,2,8.55
2151163491,KT582,2,8.55
2151163534,CK789,1,8.56
2151163232,CSE130,1,8.56
2151163625,CK796,1,8.56
2151163368,KT569,1,8.56
2151163099,CSE138,2,8.56
2151163074,CSE132,2,8.56
2151163358,KT578,2,8.56
2151163616,CK803,2,8.56
2151163720,CK789,1,8.57
2151163031,CSE130,1,8.57
2151163334,KT568,1,8.57
2151163288,KT567,1,8.57
2151163407,KT571,1,8.57
2151163603,CK795,1,8.57
2151163242,CSE128,1,8.57
2151163276,KT581,2,8.57
2151163531,CK789,1,8.58
2151163676,CK793,1,8.58
2151163003,CSE125,1,8.58
2151163530,CK792,1,8.58
2151163734,CK801,2,8.58
2151163032,CSE138,2,8.58
2151163036,CSE138,2,8.58
2151163129,CSE132,2,8.58
2151163369,KT576,2,8.58
2151163625,CK800,2,8.58
2151163375,KT575,2,8.58
2151163710,CK803,2,8.58
2151163066,CSE135,2,8.58
2151163044,CSE136,2,8.58
2151163004,CSE129,1,8.59
2151163008,CSE134,2,8.59
2151163668,CK804,2,8.59
2151163379,KT579,2,8.59
2151163385,KT579,2,8.59
2151163375,KT581,2,8.59
2151163715,CK794,1,8.6
2151163065,CSE126,1,8.6
2151163065,CSE125,1,8.6
2151163636,CK796,1,8.6
2151163318,KT571,1,8.6
2151163441,KT572,1,8.6
2151163590,CK790,1,8.6
2151163578,CK795,1,8.6
2151163035,CSE128,1,8.6
2151163044,CSE133,2,8.6
2151163192,CSE130,2,8.6
2151163350,KT577,2,8.6
2151163405,KT582,2,8.6
2151163685,CK793,1,8.61
2151163064,CSE125,1,8.61
2151163457,KT574,1,8.61
2151163232,CSE128,1,8.61
2151163049,CSE129,1,8.61
2151163120,CSE129,1,8.61
2151163259,KT580,2,8.61
2151163696,CK799,2,8.61
2151163582,CK793,1,8.62
2151163672,CK793,1,8.62
2151163724,CK794,1,8.62
2151163077,CSE130,1,8.62
2151163405,KT571,1,8.62
2151163180,CSE132,2,8.62
2151163257,KT578,2,8.62
2151163462,KT578,2,8.62
2151163643,CK800,2,8.62
2151163399,KT581,2,8.62
2151163277,KT577,2,8.62
2151163690,CK803,2,8.62
2151163110,CSE135,2,8.62
2151163330,KT582,2,8.62
2151163042,CSE136,2,8.62
2151163242,CSE136,2,8.62
2151163383,KT567,1,8.63
2151163064,CSE132,2,8.63
2151163103,CSE132,2,8.63
2151163497,KT579,2,8.63
2151163595,CK798,2,8.63
2151163647,CK799,2,8.63
2151163361,KT582,2,8.63
2151163666,CK794,1,8.64
2151163007,CSE124,1,8.64
2151163226,CSE126,1,8.64
2151163218,CSE125,1,8.64
2151163431,KT570,1,8.64
2151163252,KT572,1,8.64
2151163109,CSE127,1,8.64
2151163445,KT574,1,8.64
2151163035,CSE129,1,8.64
2151163711,CK801,2,8.64
2151163492,KT581,2,8.64
2151163023,CSE137,2,8.64
2151163485,KT568,1,8.65
2151163464,KT570,1,8.65
2151163400,KT571,1,8.65
2151163389,KT572,1,8.65
2151163343,KT573,1,8.65
2151163714,CK790,1,8.65
2151163082,CSE127,1,8.65
2151163386,KT576,2,8.65
2151163659,CK804,2,8.65
2151163242,CSE130,2,8.65
2151163562,CK798,2,8.65
2151163039,CSE136,2,8.65
2151163537,CK789,1,8.66
2151163678,CK793,1,8.66
2151163566,CK792,1,8.66
2151163374,KT572,1,8.66
2151163368,KT573,1,8.66
2151163630,CK791,1,8.66
2151163009,CSE128,1,8.66
2151163057,CSE129,1,8.66
2151163210,CSE132,2,8.66
2151163657,CK804,2,8.66
2151163540,CK800,2,8.66
2151163458,KT575,2,8.66
2151163102,CSE135,2,8.66
2151163422,KT582,2,8.66
2151163470,KT568,1,8.67
2151163075,CSE125,1,8.67
2151163523,CK796,1,8.67
2151163090,CSE123,1,8.67
2151163088,CSE127,1,8.67
2151163054,CSE128,1,8.67
2151163448,KT578,2,8.67
2151163042,CSE130,2,8.67
2151163660,CK796,1,8.68
2151163492,KT570,1,8.68
2151163497,KT570,1,8.68
2151163383,KT573,1,8.68
2151163108,CSE134,2,8.68
2151163489,KT575,2,8.68
2151163592,CK803,2,8.68
2151163127,CSE135,2,8.68
2151163315,KT582,2,8.68
2151163490,KT568,1,8.69
2151163298,KT572,1,8.69
2151163407,KT573,1,8.69
2151163518,CK802,2,8.69
2151163180,CSE138,2,8.69
2151163311,KT575,2,8.69
2151163480,KT580,2,8.69
2151163370,KT581,2,8.69
2151163288,KT582,2,8.69
2151163043,CSE130,1,8.7
2151163048,CSE124,1,8.7
2151163619,CK796,1,8.7
2151163570,CK790,1,8.7
2151163164,CSE138,2,8.7
2151163234,CSE138,2,8.7
2151163353,KT576,2,8.7
2151163329,KT580,2,8.7
2151163684,CK798,2,8.7
2151163749,CK798,2,8.7
2151163333,KT577,2,8.7
2151163386,KT577,2,8.7
2151163625,CK799,2,8.7
2151163588,CK794,1,8.71
2151163596,CK791,1,8.71
2151163731,CK791,1,8.71
2151163649,CK795,1,8.71
2151163176,CSE127,1,8.71
2151163074,CSE128,1,8.71
2151163215,CSE128,1,8.71
2151163078,CSE129,1,8.71
2151163622,CK802,2,8.71
2151163018,CSE138,2,8.71
2151163093,CSE132,2,8.71
2151163240,CSE134,2,8.71
2151163612,CK804,2,8.71
2151163647,CK800,2,8.71
2151163378,KT575,2,8.71
2151163417,KT579,2,8.71
2151163709,CK803,2,8.71
2151163113,CSE136,2,8.71
2151163599,CK794,1,8.72
2151163696,CK796,1,8.72
2151163456,KT570,1,8.72
2151163313,KT573,1,8.72
2151163706,CK791,1,8.72
2151163660,CK795,1,8.72
2151163585,CK802,2,8.72
2151163011,CSE138,2,8.72
2151163460,KT576,2,8.72
2151163524,CK804,2,8.72
2151163735,CK804,2,8.72
2151163202,CSE135,2,8.72
2151163706,CK793,1,8.73
2151163072,CSE124,1,8.73
2151163080,CSE124,1,8.73
2151163287,KT571,1,8.73
2151163384,KT569,1,8.73
2151163351,KT574,1,8.73
2151163075,CSE128,1,8.73
2151163201,CSE138,2,8.73
2151163660,CK804,2,8.73
2151163525,CK800,2,8.73
2151163599,CK800,2,8.73
2151163390,KT580,2,8.73
2151163746,CK794,1,8.74
2151163047,CSE125,1,8.74
2151163430,KT573,1,8.74
2151163327,KT569,1,8.74
2151163735,CK791,1,8.74
2151163536,CK797,2,8.74
2151163706,CK797,2,8.74
2151163194,CSE132,2,8.74
2151163099,CSE133,2,8.74
2151163328,KT580,2,8.74
2151163505,CK799,2,8.74
2151163617,CK794,1,8.75
2151163121,CSE124,1,8.75
2151163336,KT568,1,8.75
2151163423,KT570,1,8.75
2151163591,CK792,1,8.75
2151163291,KT571,1,8.75
2151163616,CK790,1,8.75
2151163212,CSE132,2,8.75
2151163292,KT576,2,8.75
2151163346,KT576,2,8.75
2151163553,CK804,2,8.75
2151163322,KT578,2,8.75
2151163341,KT579,2,8.75
2151163537,CK798,2,8.75
2151163141,CSE135,2,8.75
2151163244,CSE135,2,8.75
2151163111,CSE136,2,8.75
2151163128,CSE124,1,8.76
2151163212,CSE124,1,8.76
2151163494,KT568,1,8.76
2151163452,KT570,1,8.76
2151163254,KT567,1,8.76
2151163486,KT567,1,8.76
2151163565,CK790,1,8.76
2151163680,CK790,1,8.76
2151163743,CK791,1,8.76
2151163008,CSE128,1,8.76
2151163199,CSE129,1,8.76
2151163089,CSE138,2,8.76
2151163190,CSE138,2,8.76
2151163247,CSE133,2,8.76
2151163405,KT579,2,8.76
2151163720,CK803,2,8.76
2151163005,CSE135,2,8.76
2151163054,CSE135,2,8.76
2151163657,CK794,1,8.77
2151163209,CSE124,1,8.77
2151163399,KT568,1,8.77
2151163693,CK792,1,8.77
2151163478,KT571,1,8.77
2151163269,KT573,1,8.77
2151163749,CK790,1,8.77
2151163600,CK795,1,8.77
2151163135,CSE127,1,8.77
2151163156,CSE128,1,8.77
2151163011,CSE129,1,8.77
2151163192,CSE129,1,8.77
2151163159,CSE133,2,8.77
2151163723,CK800,2,8.77
2151163446,KT575,2,8.77
2151163408,KT579,2,8.77
2151163083,CSE130,2,8.77
2151163120,CSE130,2,8.77
2151163373,KT581,2,8.77
2151163453,KT582,2,8.77
2151163699,CK794,1,8.78
2151163641,CK792,1,8.78
2151163727,CK792,1,8.78
2151163295,KT571,1,8.78
2151163353,KT573,1,8.78
2151163634,CK790,1,8.78
2151163721,CK801,2,8.78
2151163739,CK801,2,8.78
2151163323,KT578,2,8.78
2151163620,CK798,2,8.78
2151163655,CK798,2,8.78
2151163032,CSE135,2,8.78
2151163077,CSE136,2,8.78
2151163130,CSE136,2,8.78
2151163099,CSE137,2,8.78
2151163622,CK793,1,8.79
2151163439,KT571,1,8.79
2151163144,CSE128,1,8.79
2151163532,CK797,2,8.79
2151163013,CSE133,2,8.79
2151163213,CSE130,2,8.79
2151163153,CSE135,2,8.79
2151163230,CSE136,2,8.79
2151163719,CK796,1,8.8
2151163400,KT572,1,8.8
2151163050,CSE123,1,8.8
2151163750,CK795,1,8.8
2151163689,CK802,2,8.8
2151163006,CSE133,2,8.8
2151163342,KT579,2,8.8
2151163555,CK803,2,8.8
2151163320,KT570,1,8.81
2151163373,KT570,1,8.81
2151163454,KT570,1,8.81
2151163725,CK795,1,8.81
2151163243,CSE127,1,8.81
2151163087,CSE129,1,8.81
2151163512,CK802,2,8.81
2151163578,CK802,2,8.81
2151163183,CSE138,2,8.81
2151163691,CK800,2,8.81
2151163262,KT581,2,8.81
2151163685,CK789,1,8.82
2151163011,CSE130,1,8.82
2151163444,KT572,1,8.82
2151163735,CK795,1,8.82
2151163152,CSE127,1,8.82
2151163636,CK801,2,8.82
2151163575,CK802,2,8.82
2151163634,CK802,2,8.82
2151163109,CSE138,2,8.82
2151163208,CSE138,2,8.82
2151163316,KT576,2,8.82
2151163414,KT576,2,8.82
2151163283,KT579,2,8.82
2151163546,CK799,2,8.82
2151163727,CK803,2,8.82
2151163090,CSE135,2,8.82
2151163379,KT570,1,8.83
2151163642,CK792,1,8.83
2151163644,CK792,1,8.83
2151163252,KT567,1,8.83
2151163280,KT567,1,8.83
2151163371,KT567,1,8.83
2151163574,CK790,1,8.83
2151163561,CK791,1,8.83
2151163156,CSE129,1,8.83
2151163666,CK801,2,8.83
2151163374,KT576,2,8.83
2151163743,CK804,2,8.83
2151163184,CSE130,2,8.83
2151163442,KT577,2,8.83
2151163697,CK803,2,8.83
2151163717,CK803,2,8.83
2151163367,KT582,2,8.83
2151163450,KT582,2,8.83
2151163132,CSE136,2,8.83
2151163697,CK793,1,8.84
2151163723,CK796,1,8.84
2151163487,KT571,1,8.84
2151163054,CSE123,1,8.84
2151163616,CK797,2,8.84
2151163644,CK801,2,8.84
2151163218,CSE138,2,8.84
2151163015,CSE133,2,8.84
2151163282,KT579,2,8.84
2151163097,CSE130,2,8.84
2151163226,CSE135,2,8.84
2151163634,CK789,1,8.85
2151163302,KT572,1,8.85
2151163213,CSE123,1,8.85
2151163425,KT569,1,8.85
2151163591,CK795,1,8.85
2151163458,KT574,1,8.85
2151163724,CK802,2,8.85
2151163494,KT579,2,8.85
2151163611,CK798,2,8.85
2151163295,KT582,2,8.85
2151163219,CSE124,1,8.86
2151163662,CK792,1,8.86
2151163018,CSE123,1,8.86
2151163027,CSE123,1,8.86
2151163566,CK791,1,8.86
2151163703,CK801,2,8.86
2151163745,CK801,2,8.86
2151163532,CK802,2,8.86
2151163542,CK803,2,8.86
2151163035,CSE135,2,8.86
2151163126,CSE137,2,8.86
2151163732,CK792,1,8.87
2151163334,KT567,1,8.87
2151163329,KT571,1,8.87
2151163438,KT573,1,8.87
2151163643,CK791,1,8.87
2151163202,CSE127,1,8.87
2151163487,KT574,1,8.87
2151163201,CSE129,1,8.87
2151163597,CK797,2,8.87
2151163605,CK797,2,8.87
2151163626,CK797,2,8.87
2151163407,KT579,2,8.87
2151163503,CK798,2,8.87
2151163505,CK803,2,8.87
2151163008,CSE130,1,8.88
2151163262,KT571,1,8.88
2151163273,KT571,1,8.88
2151163021,CSE123,1,8.88
2151163427,KT573,1,8.88
2151163456,KT569,1,8.88
2151163581,CK795,1,8.88
2151163084,CSE128,1,8.88
2151163018,CSE132,2,8.88
2151163429,KT576,2,8.88
2151163270,KT575,2,8.88
2151163481,KT575,2,8.88
2151163385,KT582,2,8.88
2151163482,KT582,2,8.88
2151163708,CK793,1,8.89
2151163022,CSE130,1,8.89
2151163187,CSE130,1,8.89
2151163249,CSE130,1,8.89
2151163410,KT572,1,8.89
2151163062,CSE123,1,8.89
2151163210,CSE123,1,8.89
2151163040,CSE127,1,8.89
2151163254,KT574,1,8.89
2151163422,KT574,1,8.89
2151163256,KT576,2,8.89
2151163184,CSE133,2,8.89
2151163602,CK804,2,8.89
2151163327,KT578,2,8.89
2151163343,KT581,2,8.89
2151163082,CSE135,2,8.89
2151163244,CSE136,2,8.89
2151163018,CSE137,2,8.89
2151163237,CSE125,1,8.9
2151163546,CK796,1,8.9
2151163319,KT567,1,8.9
2151163449,KT571,1,8.9
2151163280,KT573,1,8.9
2151163673,CK802,2,8.9
2151163740,CK799,2,8.9
2151163187,CSE137,2,8.9
2151163221,CSE137,2,8.9
2151163655,CK789,1,8.91
2151163697,CK789,1,8.91
2151163717,CK793,1,8.91
2151163194,CSE126,1,8.91
2151163331,KT568,1,8.91
2151163510,CK792,1,8.91
2151163341,KT572,1,8.91
2151163415,KT572,1,8.91
2151163018,CSE128,1,8.91
2151163612,CK802,2,8.91
2151163129,CSE133,2,8.91
2151163333,KT575,2,8.91
2151163169,CSE130,2,8.91
2151163296,KT581,2,8.91
2151163512,CK798,2,8.91
2151163324,KT577,2,8.91
2151163679,CK803,2,8.91
2151163052,CSE135,2,8.91
2151163429,KT582,2,8.91
2151163649,CK790,1,8.92
2151163260,KT569,1,8.92
2151163426,KT569,1,8.92
2151163671,CK801,2,8.92
2151163556,CK804,2,8.92
2151163342,KT582,2,8.92
2151163710,CK793,1,8.93
2151163515,CK796,1,8.93
2151163746,CK796,1,8.93
2151163471,KT567,1,8.93
2151163467,KT571,1,8.93
2151163033,CSE123,1,8.93
2151163521,CK790,1,8.93
2151163239,CSE127,1,8.93
2151163012,CSE129,1,8.93
2151163156,CSE132,2,8.93
2151163400,KT578,2,8.93
2151163439,KT575,2,8.93
2151163471,KT579,2,8.93
2151163504,CK798,2,8.93
2151163287,KT582,2,8.93
2151163588,CK789,1,8.94
2151163014,CSE124,1,8.94
2151163458,KT570,1,8.94
2151163472,KT571,1,8.94
2151163086,CSE129,1,8.94
2151163240,CSE130,2,8.94
2151163551,CK798,2,8.94
2151163505,CK793,1,8.95
2151163317,KT571,1,8.95
2151163365,KT571,1,8.95
2151163725,CK791,1,8.95
2151163609,CK797,2,8.95
2151163619,CK797,2,8.95
2151163523,CK801,2,8.95
2151163053,CSE133,2,8.95
2151163159,CSE130,2,8.95
2151163171,CSE137,2,8.95
2151163082,CSE126,1,8.96
2151163165,CSE126,1,8.96
2151163429,KT570,1,8.96
2151163262,KT572,1,8.96
2151163148,CSE123,1,8.96
2151163237,CSE123,1,8.96
2151163505,CK790,1,8.96
2151163005,CSE127,1,8.96
2151163306,KT574,1,8.96
2151163593,CK797,2,8.96
2151163637,CK800,2,8.96
2151163459,KT579,2,8.96
2151163319,KT581,2,8.96
2151163463,KT577,2,8.96
2151163013,CSE137,2,8.96
2151163142,CSE130,1,8.97
2151163095,CSE125,1,8.97
2151163561,CK792,1,8.97
2151163271,KT567,1,8.97
2151163383,KT572,1,8.97
2151163072,CSE127,1,8.97
2151163743,CK802,2,8.97
2151163748,CK802,2,8.97
2151163161,CSE133,2,8.97
2151163575,CK804,2,8.97
2151163470,KT578,2,8.97
